,GEOID,cluster_name,start_year,end_year,geometry
1878,14000US36081091900,decling,2012,2015,"POLYGON ((-73.853252 40.778259, -73.849695 40.779173, -73.849546 40.779086, -73.849527 40.779482, -73.84933099999999 40.780141, -73.848754 40.780145999999995, -73.847849 40.780148, -73.846946 40.780149, -73.846026 40.780151, -73.845106 40.78015, -73.844203 40.780152, -73.843301 40.780153, -73.842399 40.780153999999996, -73.84149599999999 40.780153999999996, -73.841409 40.781690999999995, -73.840504 40.781693, -73.839604 40.781693, -73.83968399999999 40.780152, -73.839764 40.778614999999995, -73.840681 40.778613, -73.84158099999999 40.778611, -73.842484 40.77861, -73.84338699999999 40.778608999999996, -73.8435 40.776579999999996, -73.843554 40.775614999999995, -73.843625 40.774364, -73.844535 40.774389, -73.844602 40.773057, -73.845529 40.773097, -73.845647 40.773104, -73.84642 40.773117, -73.847875 40.773162, -73.848503 40.773194, -73.848798 40.773209, -73.848806 40.773058, -73.84885899999999 40.772012, -73.849946 40.772057, -73.852642 40.772079999999995, -73.852897 40.775456999999996, -73.860505 40.778984, -73.853252 40.778259))"
1879,14000US36081092200,stationary,2012,2015,"POLYGON ((-73.86653 40.572700999999995, -73.865134 40.573439, -73.864493 40.573543, -73.863615 40.57383, -73.863201 40.574127, -73.86391499999999 40.575126999999995, -73.863379 40.575309, -73.86273899999999 40.575842, -73.86286799999999 40.576024, -73.862883 40.57606, -73.86415199999999 40.578069, -73.866005 40.581001, -73.865607 40.581205, -73.859492 40.583937999999996, -73.856839 40.579257, -73.856763 40.579177, -73.855937 40.577763, -73.854849 40.575877999999996, -73.855673 40.575601999999996, -73.85649599999999 40.575325, -73.857321 40.575047999999995, -73.858145 40.574771, -73.85896699999999 40.574497, -73.859815 40.574211999999996, -73.85891 40.572579, -73.85839299999999 40.571695, -73.85727299999999 40.569767999999996, -73.856979 40.569184, -73.852065 40.564938, -73.854897 40.563874999999996, -73.857314 40.562985, -73.85771799999999 40.562818, -73.861592 40.565636, -73.862833 40.566818999999995, -73.86308799999999 40.567598, -73.86406099999999 40.569282, -73.864103 40.569355, -73.864542 40.569243, -73.865231 40.570451999999996, -73.86641999999999 40.572354999999995, -73.86653 40.572700999999995))"
1880,14000US36081092500,decling,2012,2015,"POLYGON ((-73.848668 40.781679, -73.84858 40.783218, -73.848535 40.784105, -73.84763699999999 40.784130999999995, -73.84674 40.784169999999996, -73.84580799999999 40.784191, -73.844866 40.784347, -73.84481 40.785368999999996, -73.843918 40.785340999999995, -73.84302699999999 40.785309999999996, -73.84210999999999 40.78528, -73.841173 40.785244999999996, -73.84120899999999 40.785157999999996, -73.841321 40.783225, -73.841409 40.781690999999995, -73.84149599999999 40.780153999999996, -73.842399 40.780153999999996, -73.843301 40.780153, -73.844203 40.780152, -73.845106 40.78015, -73.846026 40.780151, -73.846946 40.780149, -73.847849 40.780148, -73.848754 40.780145999999995, -73.848668 40.781679))"
1881,14000US36081092800,stationary,2012,2015,"POLYGON ((-73.85896699999999 40.574497, -73.858145 40.574771, -73.857321 40.575047999999995, -73.85649599999999 40.575325, -73.855673 40.575601999999996, -73.854849 40.575877999999996, -73.855937 40.577763, -73.856763 40.579177, -73.856839 40.579257, -73.859492 40.583937999999996, -73.85510599999999 40.585899, -73.85493699999999 40.585974, -73.85219 40.581547, -73.852161 40.581446, -73.850993 40.579420999999996, -73.849908 40.577535999999995, -73.848809 40.575635999999996, -73.847645 40.573612, -73.84699499999999 40.572719, -73.84622499999999 40.573009, -73.846158 40.573034, -73.845269 40.573325, -73.844515 40.573611, -73.843784 40.573887, -73.843475 40.57291, -73.841696 40.568796999999996, -73.84258 40.568497, -73.852065 40.564938, -73.856979 40.569184, -73.85727299999999 40.569767999999996, -73.85839299999999 40.571695, -73.85891 40.572579, -73.859815 40.574211999999996, -73.85896699999999 40.574497))"
1882,14000US36081092900,decling,2012,2015,"POLYGON ((-73.87147499999999 40.787043, -73.871374 40.787271, -73.871225 40.787445, -73.871073 40.787575, -73.870809 40.787897, -73.870795 40.787929, -73.87078699999999 40.787962, -73.870786 40.787996, -73.87079 40.78803, -73.870801 40.788063, -73.870853 40.788205999999995, -73.870892 40.788339, -73.87095 40.788467999999995, -73.870949 40.788607, -73.870961 40.788743, -73.870977 40.788878, -73.870947 40.788954, -73.87097299999999 40.789057, -73.870299 40.790687999999996, -73.870207 40.790909, -73.86711799999999 40.793741999999995, -73.863502 40.797162, -73.863147 40.797497, -73.862965 40.79767, -73.854632 40.799724, -73.853072 40.800112999999996, -73.848901 40.793434999999995, -73.848428 40.79276, -73.847915 40.791734, -73.84749699999999 40.790897, -73.847139 40.790183, -73.846777 40.789459, -73.84652799999999 40.788965999999995, -73.846068 40.78805, -73.84590899999999 40.787728, -73.84568399999999 40.787295, -73.84570599999999 40.786828, -73.845737 40.786, -73.84576 40.785399, -73.84481 40.785368999999996, -73.844866 40.784347, -73.84580799999999 40.784191, -73.84674 40.784169999999996, -73.84763699999999 40.784130999999995, -73.848535 40.784105, -73.84858 40.783218, -73.848668 40.781679, -73.848754 40.780145999999995, -73.84933099999999 40.780141, -73.849527 40.779482, -73.849546 40.779086, -73.849695 40.779173, -73.853252 40.778259, -73.860505 40.778984, -73.86542 40.78497, -73.871631 40.786798, -73.87147499999999 40.787043))"
1883,14000US36081093401,stationary,2012,2015,"POLYGON ((-73.85493699999999 40.585974, -73.840704 40.586087, -73.838752 40.582629, -73.83882899999999 40.582594, -73.838888 40.582574, -73.83891799999999 40.582535, -73.838972 40.582485, -73.839023 40.58242, -73.839045 40.58237, -73.839097 40.582291, -73.83916599999999 40.582173, -73.839216 40.582072, -73.839266 40.581993, -73.83929599999999 40.581863999999996, -73.839354 40.581857, -73.840333 40.581807999999995, -73.8413 40.581758, -73.84224999999999 40.58171, -73.842306 40.581707, -73.843154 40.581669999999995, -73.84417599999999 40.581624999999995, -73.844922 40.581592, -73.845181 40.581581, -73.84615 40.581753, -73.84617899999999 40.581663, -73.845047 40.58146, -73.845086 40.581402, -73.844005 40.579513999999996, -73.843049 40.577856, -73.84174999999999 40.575606, -73.841383 40.574718999999995, -73.843784 40.573887, -73.844515 40.573611, -73.845269 40.573325, -73.846158 40.573034, -73.84622499999999 40.573009, -73.84699499999999 40.572719, -73.847645 40.573612, -73.848809 40.575635999999996, -73.849908 40.577535999999995, -73.850993 40.579420999999996, -73.852161 40.581446, -73.85219 40.581547, -73.85493699999999 40.585974))"
1884,14000US36081093402,stationary,2012,2015,"POLYGON ((-73.84615 40.581753, -73.845181 40.581581, -73.844922 40.581592, -73.84417599999999 40.581624999999995, -73.843154 40.581669999999995, -73.842306 40.581707, -73.84224999999999 40.58171, -73.8413 40.581758, -73.840333 40.581807999999995, -73.839354 40.581857, -73.83929599999999 40.581863999999996, -73.839266 40.581993, -73.839216 40.582072, -73.83916599999999 40.582173, -73.839097 40.582291, -73.839045 40.58237, -73.839023 40.58242, -73.838972 40.582485, -73.83891799999999 40.582535, -73.838888 40.582574, -73.83882899999999 40.582594, -73.838752 40.582629, -73.838298 40.581765999999995, -73.838182 40.581506, -73.837515 40.580355, -73.83720000000001 40.579812, -73.836056 40.577762, -73.83556399999999 40.5769, -73.83354899999999 40.57132, -73.841099 40.569, -73.841696 40.568796999999996, -73.843475 40.57291, -73.843784 40.573887, -73.841383 40.574718999999995, -73.84174999999999 40.575606, -73.843049 40.577856, -73.844005 40.579513999999996, -73.845086 40.581402, -73.845047 40.58146, -73.84617899999999 40.581663, -73.84615 40.581753))"
1885,14000US36081093800,stationary,2012,2015,"POLYGON ((-73.840704 40.586087, -73.833507 40.586706, -73.829238 40.587488, -73.82733 40.587801, -73.825249 40.586901, -73.82465599999999 40.585453, -73.824043 40.585629999999995, -73.823289 40.584438999999996, -73.823033 40.583874, -73.822846 40.58356, -73.82259599999999 40.583141999999995, -73.82222999999999 40.582588, -73.821872 40.582048, -73.82154 40.581672, -73.821342 40.581261999999995, -73.82057 40.579829, -73.816715 40.576046999999996, -73.81683199999999 40.576015, -73.817968 40.575716, -73.827139 40.573234, -73.82750899999999 40.573124, -73.83354899999999 40.57132, -73.83556399999999 40.5769, -73.836056 40.577762, -73.83720000000001 40.579812, -73.837515 40.580355, -73.838182 40.581506, -73.838298 40.581765999999995, -73.838752 40.582629, -73.840704 40.586087))"
1886,14000US36081093900,decling,2012,2015,"POLYGON ((-73.853072 40.800112999999996, -73.846654 40.801024, -73.84539699999999 40.801024, -73.844076 40.801023, -73.835409 40.802199, -73.832354 40.796369999999996, -73.83869299999999 40.797046, -73.83903699999999 40.797052, -73.83843399999999 40.796786999999995, -73.83663299999999 40.792516, -73.83828299999999 40.792784, -73.83887399999999 40.79295, -73.839068 40.792992, -73.839265 40.793059, -73.839422 40.793133, -73.83955 40.793209999999995, -73.83970699999999 40.793333, -73.83978499999999 40.79341, -73.83997 40.793566, -73.84007299999999 40.793637, -73.84023499999999 40.793731, -73.840456 40.793831999999995, -73.840678 40.793907999999995, -73.840761 40.792500000000004, -73.84081499999999 40.791505, -73.839874 40.791471, -73.838957 40.791438, -73.839005 40.790617, -73.839923 40.79065, -73.84 40.789252, -73.84008299999999 40.787849, -73.841021 40.787884, -73.841959 40.787915, -73.842883 40.787945, -73.843784 40.787971, -73.844697 40.788005, -73.845658 40.788035, -73.846068 40.78805, -73.84652799999999 40.788965999999995, -73.846777 40.789459, -73.847139 40.790183, -73.84749699999999 40.790897, -73.847915 40.791734, -73.848428 40.79276, -73.848901 40.793434999999995, -73.853072 40.800112999999996))"
1887,14000US36081094201,stationary,2012,2015,"POLYGON ((-73.82699199999999 40.587989, -73.824736 40.589220999999995, -73.819835 40.591896999999996, -73.819576 40.590975, -73.819446 40.590156, -73.8194 40.589864, -73.819333 40.589441, -73.819312 40.589307, -73.819133 40.588048, -73.819097 40.587821, -73.818913 40.587576, -73.81878499999999 40.587508, -73.818439 40.587317999999996, -73.818186 40.587191, -73.818046 40.587044999999996, -73.8177 40.586484, -73.817229 40.585687, -73.81599 40.583698, -73.815702 40.583428999999995, -73.815837 40.583276, -73.815635 40.582806999999995, -73.815896 40.582739, -73.816554 40.582569, -73.816846 40.582463, -73.817026 40.582409999999996, -73.817308 40.582335, -73.817601 40.582260999999995, -73.818209 40.582117, -73.818382 40.582077, -73.81886999999999 40.581933, -73.818956 40.581900999999995, -73.819187 40.581809, -73.81929199999999 40.581767, -73.81939 40.581728, -73.819644 40.581686, -73.82036599999999 40.581497999999996, -73.820483 40.581465, -73.821342 40.581261999999995, -73.82154 40.581672, -73.821872 40.582048, -73.82222999999999 40.582588, -73.82259599999999 40.583141999999995, -73.822846 40.58356, -73.823033 40.583874, -73.823289 40.584438999999996, -73.824043 40.585629999999995, -73.82465599999999 40.585453, -73.825249 40.586901, -73.82733 40.587801, -73.82699199999999 40.587989))"
1888,14000US36081094202,stationary,2012,2015,"POLYGON ((-73.819835 40.591896999999996, -73.816203 40.593157999999995, -73.81338 40.594139999999996, -73.810285 40.595073, -73.807512 40.597862, -73.804901 40.595887, -73.804215 40.595105, -73.803511 40.594303, -73.802438 40.592639999999996, -73.80242799999999 40.592473, -73.802246 40.590769, -73.801371 40.590855999999995, -73.801175 40.590447, -73.801005 40.589107999999996, -73.801991 40.588868999999995, -73.80274899999999 40.588668, -73.803497 40.588488999999996, -73.804305 40.588327, -73.805144 40.588215, -73.80634599999999 40.58808, -73.807283 40.588001, -73.809865 40.587742, -73.811252 40.587567, -73.812157 40.587444999999995, -73.813048 40.587337999999995, -73.813846 40.587075, -73.81464299999999 40.586777, -73.815435 40.586459999999995, -73.81663 40.585967, -73.816962 40.585809, -73.817229 40.585687, -73.8177 40.586484, -73.818046 40.587044999999996, -73.818186 40.587191, -73.818439 40.587317999999996, -73.81878499999999 40.587508, -73.818913 40.587576, -73.819097 40.587821, -73.819133 40.588048, -73.819312 40.589307, -73.819333 40.589441, -73.8194 40.589864, -73.819446 40.590156, -73.819576 40.590975, -73.819835 40.591896999999996))"
1889,14000US36081094203,stationary,2012,2015,"POLYGON ((-73.821342 40.581261999999995, -73.820483 40.581465, -73.82036599999999 40.581497999999996, -73.819644 40.581686, -73.81939 40.581728, -73.81929199999999 40.581767, -73.819187 40.581809, -73.818956 40.581900999999995, -73.81886999999999 40.581933, -73.818382 40.582077, -73.818209 40.582117, -73.817601 40.582260999999995, -73.817308 40.582335, -73.817026 40.582409999999996, -73.816846 40.582463, -73.816554 40.582569, -73.815896 40.582739, -73.815635 40.582806999999995, -73.815837 40.583276, -73.815702 40.583428999999995, -73.81599 40.583698, -73.817229 40.585687, -73.816962 40.585809, -73.81663 40.585967, -73.815435 40.586459999999995, -73.81464299999999 40.586777, -73.813846 40.587075, -73.813048 40.587337999999995, -73.812157 40.587444999999995, -73.811252 40.587567, -73.809865 40.587742, -73.807283 40.588001, -73.80634599999999 40.58808, -73.805144 40.588215, -73.804305 40.588327, -73.803497 40.588488999999996, -73.80274899999999 40.588668, -73.801991 40.588868999999995, -73.801902 40.588134, -73.80185 40.587773999999996, -73.801767 40.58707, -73.801716 40.586672, -73.801709 40.586618, -73.80166 40.586244, -73.801338 40.585407, -73.801215 40.584719, -73.800467 40.580163999999996, -73.809533 40.577788, -73.814045 40.576754, -73.816715 40.576046999999996, -73.82057 40.579829, -73.821342 40.581261999999995))"
1890,14000US36081094500,stationary,2012,2015,"POLYGON ((-73.840761 40.792500000000004, -73.840678 40.793907999999995, -73.840456 40.793831999999995, -73.84023499999999 40.793731, -73.84007299999999 40.793637, -73.83997 40.793566, -73.83978499999999 40.79341, -73.83970699999999 40.793333, -73.83955 40.793209999999995, -73.839422 40.793133, -73.839265 40.793059, -73.839068 40.792992, -73.83887399999999 40.79295, -73.83828299999999 40.792784, -73.83663299999999 40.792516, -73.83843399999999 40.796786999999995, -73.83903699999999 40.797052, -73.83869299999999 40.797046, -73.832354 40.796369999999996, -73.835409 40.802199, -73.831706 40.802893999999995, -73.83082 40.803059999999995, -73.830676 40.803107999999995, -73.829013 40.800533, -73.82712 40.797667, -73.82572499999999 40.795609, -73.824039 40.793046, -73.82373199999999 40.792787, -73.82327099999999 40.792063999999996, -73.82298999999999 40.791682, -73.822789 40.7913, -73.822633 40.790773, -73.822603 40.790672, -73.822537 40.790329, -73.822537 40.789567999999996, -73.82253299999999 40.789471, -73.822591 40.789108, -73.822664 40.788959999999996, -73.822695 40.788895, -73.822772 40.788765, -73.822861 40.788616999999995, -73.822991 40.788396999999996, -73.82331099999999 40.787914, -73.823331 40.787884, -73.82349599999999 40.787635, -73.82358599999999 40.787402, -73.82383399999999 40.786756, -73.823927 40.786345999999995, -73.824185 40.785202999999996, -73.824343 40.78432, -73.824478 40.785475999999996, -73.824522 40.785225, -73.824643 40.784507999999995, -73.82465599999999 40.784431, -73.824788 40.783609999999996, -73.824805 40.783500000000004, -73.824826 40.783378, -73.824859 40.783178, -73.824888 40.783032, -73.824907 40.782933, -73.82502099999999 40.782483, -73.825071 40.782314, -73.82515 40.782070999999995, -73.825189 40.781957999999996, -73.825233 40.781832, -73.825253 40.781780999999995, -73.825285 40.781697, -73.82569699999999 40.781690999999995, -73.826785 40.781667999999996, -73.82771 40.781667999999996, -73.836694 40.78165, -73.83777599999999 40.781652, -73.83869899999999 40.781676999999995, -73.83861999999999 40.783227, -73.838531 40.7847, -73.838458 40.785824999999996, -73.838353 40.785849999999996, -73.838244 40.787786, -73.839163 40.787819999999996, -73.84008299999999 40.787849, -73.84 40.789252, -73.839923 40.79065, -73.839005 40.790617, -73.838957 40.791438, -73.839874 40.791471, -73.84081499999999 40.791505, -73.840761 40.792500000000004))"
1891,14000US36081094700,stationary,2012,2015,"POLYGON ((-73.846068 40.78805, -73.845658 40.788035, -73.844697 40.788005, -73.843784 40.787971, -73.842883 40.787945, -73.841959 40.787915, -73.841021 40.787884, -73.84008299999999 40.787849, -73.839163 40.787819999999996, -73.838244 40.787786, -73.838353 40.785849999999996, -73.838458 40.785824999999996, -73.838531 40.7847, -73.83861999999999 40.783227, -73.83869899999999 40.781676999999995, -73.839604 40.781693, -73.840504 40.781693, -73.841409 40.781690999999995, -73.841321 40.783225, -73.84120899999999 40.785157999999996, -73.841173 40.785244999999996, -73.84210999999999 40.78528, -73.84302699999999 40.785309999999996, -73.843918 40.785340999999995, -73.84481 40.785368999999996, -73.84576 40.785399, -73.845737 40.786, -73.84570599999999 40.786828, -73.84568399999999 40.787295, -73.84590899999999 40.787728, -73.846068 40.78805))"
1892,14000US36081095400,stationary,2012,2015,"POLYGON ((-73.807512 40.597862, -73.802469 40.600967, -73.793652 40.602623, -73.796768 40.599384, -73.796765 40.599306, -73.79675999999999 40.599036, -73.796714 40.598355, -73.79657399999999 40.596992, -73.79636599999999 40.594941999999996, -73.796154 40.592847, -73.796025 40.591072, -73.795992 40.590724, -73.795958 40.590392, -73.795841 40.589247, -73.79576999999999 40.588587, -73.79570199999999 40.587955, -73.795687 40.58782, -73.795683 40.587714999999996, -73.795673 40.587421, -73.79566799999999 40.587286, -73.795549 40.586470999999996, -73.795531 40.585795, -73.79478499999999 40.581331999999996, -73.799826 40.580332, -73.800467 40.580163999999996, -73.801215 40.584719, -73.801338 40.585407, -73.80166 40.586244, -73.801709 40.586618, -73.801716 40.586672, -73.801767 40.58707, -73.80185 40.587773999999996, -73.801902 40.588134, -73.801991 40.588868999999995, -73.801005 40.589107999999996, -73.801175 40.590447, -73.801371 40.590855999999995, -73.802246 40.590769, -73.80242799999999 40.592473, -73.802438 40.592639999999996, -73.803511 40.594303, -73.804215 40.595105, -73.804901 40.595887, -73.807512 40.597862))"
1893,14000US36081096400,stationary,2012,2015,"POLYGON ((-73.796768 40.599384, -73.793652 40.602623, -73.789058 40.605621, -73.786639 40.603255999999995, -73.78635299999999 40.603195, -73.786298 40.603139999999996, -73.786222 40.603105, -73.786169 40.603075, -73.786244 40.602976, -73.78634 40.602903999999995, -73.786433 40.60284, -73.786507 40.602762999999996, -73.786467 40.602723, -73.78658999999999 40.602646, -73.786626 40.602677, -73.786773 40.602591, -73.786903 40.602509999999995, -73.787016 40.602433, -73.787162 40.602326, -73.78725 40.602177999999995, -73.787319 40.602039999999995, -73.787443 40.601813, -73.78754599999999 40.601617999999995, -73.787689 40.601330999999995, -73.78788999999999 40.601040999999995, -73.78793 40.600995, -73.78800199999999 40.600936999999995, -73.788072 40.600854, -73.788355 40.600643, -73.788625 40.60048, -73.788868 40.600322999999996, -73.789051 40.600204999999995, -73.78908899999999 40.600186, -73.789249 40.600083, -73.789284 40.60002, -73.789445 40.599996999999995, -73.789541 40.599944, -73.789676 40.599818, -73.789835 40.599657, -73.789949 40.599494, -73.790052 40.599374, -73.79013499999999 40.599346, -73.790262 40.59926, -73.790339 40.599145, -73.790302 40.598929, -73.790388 40.598797999999995, -73.790416 40.598697, -73.79066399999999 40.598093999999996, -73.790716 40.59796, -73.790759 40.59785, -73.790813 40.597713999999996, -73.790835 40.597648, -73.79086699999999 40.597561, -73.79090000000001 40.597496, -73.790917 40.59746, -73.790937 40.597397, -73.790994 40.597381, -73.791032 40.597296, -73.791071 40.597198, -73.79108 40.597149, -73.791068 40.597044, -73.791077 40.596998, -73.791096 40.596945, -73.791095 40.596924, -73.791067 40.596874, -73.791079 40.596827999999995, -73.791101 40.596806, -73.791071 40.596736, -73.791074 40.596691, -73.791078 40.596633, -73.791054 40.596525, -73.79100799999999 40.596438, -73.790993 40.596393, -73.790987 40.596302, -73.79096299999999 40.596174, -73.790941 40.596072, -73.790931 40.595960999999996, -73.790934 40.595881, -73.79095099999999 40.595811, -73.790971 40.595760999999996, -73.79101299999999 40.595698, -73.791022 40.595617, -73.791034 40.595549999999996, -73.79103599999999 40.595521999999995, -73.791018 40.595448, -73.790999 40.595400000000005, -73.79099 40.595372, -73.790958 40.595278, -73.790937 40.595189999999995, -73.790903 40.595093999999996, -73.790863 40.595013, -73.790815 40.594958999999996, -73.79075399999999 40.594910999999996, -73.790684 40.594857, -73.790651 40.594783, -73.790568 40.594763, -73.79047899999999 40.594752, -73.79042 40.594753, -73.790457 40.59496, -73.79057 40.594952, -73.790714 40.596086, -73.790804 40.596081, -73.790806 40.596092999999996, -73.790594 40.596108, -73.790593 40.596097, -73.79068199999999 40.596089, -73.790539 40.594981, -73.790425 40.594989, -73.79036599999999 40.594752, -73.790213 40.594758999999996, -73.790155 40.594775999999996, -73.79031599999999 40.596047999999996, -73.790424 40.596042, -73.790425 40.596053999999995, -73.790178 40.596070999999995, -73.790176 40.59606, -73.79028199999999 40.596050999999996, -73.79011299999999 40.594772999999996, -73.78988199999999 40.594823999999996, -73.789846 40.594719999999995, -73.789739 40.594744, -73.789683 40.594809, -73.78971299999999 40.594843, -73.789874 40.596204, -73.789997 40.596197, -73.789999 40.596208999999995, -73.789699 40.596227999999996, -73.789698 40.596218, -73.789841 40.596207, -73.78967399999999 40.59486, -73.78945999999999 40.594997, -73.789425 40.594955999999996, -73.789402 40.59495, -73.789401 40.594978, -73.789403 40.59502, -73.789425 40.595045, -73.789394 40.595132, -73.78937599999999 40.595177, -73.78933099999999 40.595199, -73.78918999999999 40.594705999999995, -73.78913299999999 40.594044, -73.789039 40.59299, -73.788996 40.592411, -73.78894799999999 40.592132, -73.788772 40.59068, -73.78858199999999 40.588896, -73.788423 40.587646, -73.78866699999999 40.586845, -73.78786699999999 40.581944, -73.787954 40.581931999999995, -73.794189 40.58145, -73.79478499999999 40.581331999999996, -73.795531 40.585795, -73.795549 40.586470999999996, -73.79566799999999 40.587286, -73.795673 40.587421, -73.795683 40.587714999999996, -73.795687 40.58782, -73.79570199999999 40.587955, -73.79576999999999 40.588587, -73.795841 40.589247, -73.795958 40.590392, -73.795992 40.590724, -73.796025 40.591072, -73.796154 40.592847, -73.79636599999999 40.594941999999996, -73.79657399999999 40.596992, -73.796714 40.598355, -73.79675999999999 40.599036, -73.796765 40.599306, -73.796768 40.599384))"
1894,14000US36081097202,stationary,2012,2015,"POLYGON ((-73.788996 40.592411, -73.785062 40.592200000000005, -73.782462 40.592334, -73.78242399999999 40.592335999999996, -73.780059 40.592574, -73.77947999999999 40.592631999999995, -73.77887799999999 40.592692, -73.777868 40.592791, -73.775317 40.593056, -73.774457 40.593142, -73.773601 40.593229, -73.772713 40.593320999999996, -73.772701 40.593123, -73.771844 40.593292, -73.771496 40.593405, -73.77109399999999 40.593536, -73.770231 40.593975, -73.769888 40.592099, -73.76976599999999 40.59149, -73.769639 40.590769, -73.769812 40.590402999999995, -73.76881 40.584607999999996, -73.768924 40.584595, -73.78786699999999 40.581944, -73.78866699999999 40.586845, -73.788423 40.587646, -73.78858199999999 40.588896, -73.788772 40.59068, -73.78894799999999 40.592132, -73.788996 40.592411))"
1895,14000US36081097203,stationary,2012,2015,"POLYGON ((-73.791079 40.596827999999995, -73.791067 40.596874, -73.791095 40.596924, -73.791096 40.596945, -73.791077 40.596998, -73.791068 40.597044, -73.79108 40.597149, -73.791071 40.597198, -73.791032 40.597296, -73.790994 40.597381, -73.790937 40.597397, -73.790917 40.59746, -73.79090000000001 40.597496, -73.79086699999999 40.597561, -73.790835 40.597648, -73.790813 40.597713999999996, -73.790759 40.59785, -73.790716 40.59796, -73.79066399999999 40.598093999999996, -73.790416 40.598697, -73.790388 40.598797999999995, -73.790302 40.598929, -73.790339 40.599145, -73.790262 40.59926, -73.79013499999999 40.599346, -73.790052 40.599374, -73.789949 40.599494, -73.789835 40.599657, -73.789676 40.599818, -73.789541 40.599944, -73.789445 40.599996999999995, -73.789284 40.60002, -73.789249 40.600083, -73.78908899999999 40.600186, -73.789051 40.600204999999995, -73.788868 40.600322999999996, -73.788625 40.60048, -73.788355 40.600643, -73.788072 40.600854, -73.78800199999999 40.600936999999995, -73.78793 40.600995, -73.78788999999999 40.601040999999995, -73.787689 40.601330999999995, -73.78754599999999 40.601617999999995, -73.787443 40.601813, -73.787319 40.602039999999995, -73.78725 40.602177999999995, -73.787162 40.602326, -73.787016 40.602433, -73.786903 40.602509999999995, -73.786773 40.602591, -73.786626 40.602677, -73.78658999999999 40.602646, -73.786467 40.602723, -73.786507 40.602762999999996, -73.786433 40.60284, -73.78634 40.602903999999995, -73.786244 40.602976, -73.786169 40.603075, -73.786222 40.603105, -73.786298 40.603139999999996, -73.78635299999999 40.603195, -73.786639 40.603255999999995, -73.789058 40.605621, -73.780354 40.611308, -73.777321 40.613078, -73.772374 40.608452, -73.772374 40.607295, -73.772374 40.607088, -73.772607 40.602959999999996, -73.77115599999999 40.598298, -73.771093 40.598013, -73.770662 40.596002, -73.771495 40.595911, -73.77232699999999 40.595822999999996, -73.77282699999999 40.595801, -73.77354799999999 40.595780999999995, -73.77387 40.595772, -73.774771 40.595735, -73.775724 40.595669, -73.776552 40.595611, -73.777393 40.595554, -73.77821899999999 40.595498, -73.77903599999999 40.595444, -73.779939 40.595382, -73.78091599999999 40.595324999999995, -73.781836 40.595267, -73.78361199999999 40.595144999999995, -73.784545 40.595076, -73.785872 40.594982, -73.786265 40.594955, -73.787044 40.594910999999996, -73.787243 40.594823999999996, -73.788052 40.594502, -73.78913299999999 40.594044, -73.78918999999999 40.594705999999995, -73.78933099999999 40.595199, -73.78937599999999 40.595177, -73.789394 40.595132, -73.789425 40.595045, -73.789403 40.59502, -73.789401 40.594978, -73.789402 40.59495, -73.789425 40.594955999999996, -73.78945999999999 40.594997, -73.78967399999999 40.59486, -73.789841 40.596207, -73.789698 40.596218, -73.789699 40.596227999999996, -73.789999 40.596208999999995, -73.789997 40.596197, -73.789874 40.596204, -73.78971299999999 40.594843, -73.789683 40.594809, -73.789739 40.594744, -73.789846 40.594719999999995, -73.78988199999999 40.594823999999996, -73.79011299999999 40.594772999999996, -73.79028199999999 40.596050999999996, -73.790176 40.59606, -73.790178 40.596070999999995, -73.790425 40.596053999999995, -73.790424 40.596042, -73.79031599999999 40.596047999999996, -73.790155 40.594775999999996, -73.790213 40.594758999999996, -73.79036599999999 40.594752, -73.790425 40.594989, -73.790539 40.594981, -73.79068199999999 40.596089, -73.790593 40.596097, -73.790594 40.596108, -73.790806 40.596092999999996, -73.790804 40.596081, -73.790714 40.596086, -73.79057 40.594952, -73.790457 40.59496, -73.79042 40.594753, -73.79047899999999 40.594752, -73.790568 40.594763, -73.790651 40.594783, -73.790684 40.594857, -73.79075399999999 40.594910999999996, -73.790815 40.594958999999996, -73.790863 40.595013, -73.790903 40.595093999999996, -73.790937 40.595189999999995, -73.790958 40.595278, -73.79099 40.595372, -73.790999 40.595400000000005, -73.791018 40.595448, -73.79103599999999 40.595521999999995, -73.791034 40.595549999999996, -73.791022 40.595617, -73.79101299999999 40.595698, -73.790971 40.595760999999996, -73.79095099999999 40.595811, -73.790934 40.595881, -73.790931 40.595960999999996, -73.790941 40.596072, -73.79096299999999 40.596174, -73.790987 40.596302, -73.790993 40.596393, -73.79100799999999 40.596438, -73.791054 40.596525, -73.791078 40.596633, -73.791074 40.596691, -73.791071 40.596736, -73.791101 40.596806, -73.791079 40.596827999999995))"
